cod_cand,lista,num_lista,cod_lista,desc_lista
1355463,0,11,421565,UNIONE POPOLARE CON DE MAGISTRIS
1355465,0,11,421565,UNIONE POPOLARE CON DE MAGISTRIS
1355493,0,14,420343,ITALIA SOVRANA E POPOLARE
1355495,0,4,416119,VITA
1355496,0,4,416119,VITA
1355497,0,4,416119,VITA
1355500,0,10,416124,MOVIMENTO 5 STELLE
1355503,0,10,416124,MOVIMENTO 5 STELLE
1355504,0,10,416124,MOVIMENTO 5 STELLE
1355506,0,10,416130,MOVIMENTO 5 STELLE
1355507,0,10,416130,MOVIMENTO 5 STELLE
1355508,0,10,416130,MOVIMENTO 5 STELLE
1355510,0,16,421393,MOVIMENTO 5 STELLE
1355511,0,16,421393,MOVIMENTO 5 STELLE
1355512,0,10,416130,MOVIMENTO 5 STELLE
1355513,0,17,421514,MOVIMENTO 5 STELLE
1355514,0,17,421514,MOVIMENTO 5 STELLE
1355515,0,18,421050,MOVIMENTO 5 STELLE
1355518,0,18,421050,MOVIMENTO 5 STELLE
1355519,0,5,416793,UNIONE POPOLARE CON DE MAGISTRIS
1355527,0,5,416793,UNIONE POPOLARE CON DE MAGISTRIS
1355552,0,1,415518,UNIONE POPOLARE CON DE MAGISTRIS
1355553,0,1,417170,UNIONE POPOLARE CON DE MAGISTRIS
1355584,0,11,421565,UNIONE POPOLARE CON DE MAGISTRIS
1355887,0,3,421818,MOVIMENTO 5 STELLE
1355889,0,3,421818,MOVIMENTO 5 STELLE
1355890,0,3,421818,MOVIMENTO 5 STELLE
1365000,0,11,420561,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1348421,0,,,ITALIA SOVRANA E POPOLARE
1348406,0,,,VALLE D'AOSTA APERTA
1350760,0,,,LEGA PER SALVINI PREMIER - FORZA ITALIA - NOI MODERATI - FRATELLI D'ITALIA
1348394,0,,,LA RENAISSANCE VALDÔTAINE
1350756,0,,,PARTITO COMUNISTA ITALIANO
1348230,0,,,UNIONE POPOLARE CON DE MAGISTRIS
1350764,0,,,VALLÉE D’AOSTE – AUTONOMIE PROGRÈS FÉDÉRALISME
